client_id,items_ordered,rating
4922887,3025366,1
4922887,15800,1
4922887,15763,1
4922887,1994798,1
4922887,39155,1
4922887,39066,1
4922887,39143,1
4922887,1994836,1
4922887,1994839,1
4922887,1730232,1
4922887,1730242,1
4922887,1730239,1
4922887,664492,1
4922887,550431,1
4922887,1730213,1
4922887,39076,1
4108129,1176782,1
4108129,986177,1
4108129,984449,1
4108129,986211,1
4108129,986218,1
4108129,1997489,1
4108129,1997494,1
4108129,1997509,1
4108129,1997553,1
4108129,1997384,1
4108129,1997487,1
4108129,1997372,1
4108129,2417053,1
4108129,1997492,1
4108129,1997496,1
4108129,435057,1
4108129,1608184,1
4108129,435257,1
4108129,435271,1
4108129,1608142,1
4108129,29102,1
4108129,29155,1
4108129,1341909,1
4108129,2265909,1
4108129,1342073,1
4108129,2265939,1
4108129,1342105,1
4108129,1997495,1
4108129,1997387,1
4108129,1997482,1
4108129,1997338,1
4108129,1063372,1
4108129,1063326,1
4108129,1063386,1
4108129,1062821,1
4108129,1063330,1
4108129,1063333,1
4108129,1063335,1
4108129,1063405,1
4108129,1062820,1
4108129,1062846,1
4108129,573044,1
4108129,1036841,1
4108129,573037,1
4108129,573003,1
4108129,1063552,1
4108129,44984,1
4108129,29108,1
4108129,1997349,1
4108129,1997573,1
4108129,1852141,1
4108129,1852455,1
4108129,1852483,1
4108129,3146310,1
4108129,435056,1
4108129,435248,1
4108129,435287,1
4108129,435331,1
4108129,1062841,1
4108129,1062837,1
4108129,2493131,1
4108129,2494502,1
4108129,2494712,1
4108129,2492136,1
4108129,2492717,1
4108129,2492566,1
4108129,1063383,1
4108129,29098,1
4108129,29125,1
4108129,44982,1
4108129,3146277,1
4108129,1852457,1
4108129,29153,1
4108129,857072,1
4108129,857276,1
4108129,857147,1
4108129,857126,1
4108129,1852456,1
4108129,1852507,1
4108129,1279708,1
4108129,1279706,1
4108129,3461393,1
4108129,1385161,1
4108129,435244,1
4108129,435337,1
4108129,1250060,1
4108129,1250063,1
4108129,1250040,1
4108129,2839568,1
4108129,2546587,1
4108129,2839557,1
4108129,1997420,1
4108129,1279715,1
4108129,3097652,1
4108129,3661047,1
4579538,16040,1
4579538,16050,1
4579538,1062221,1
4579538,16153,1
4579538,3008281,1
4579538,24421,1
4579538,24446,1
4579538,24422,1
4579538,24439,1
4579538,2926212,1
4579538,812096,1
4579538,3246791,1
4579538,87316,1
4579538,2926875,1
4579538,87369,1
4579538,87370,1
4579538,812100,1
4579538,1906311,1
4579538,3222699,1
4579538,24465,1
4579538,87388,1
4579538,87386,1
4579538,29148,1
4579538,3008278,1
4579538,2201621,1
4579538,2201683,1
4579538,2201734,1
4579538,1852486,1
4579538,3146277,1
4579538,1852456,1
4579538,2403583,1
4579538,571441,1
4579538,571049,1
4579538,571475,1
4579538,18363,1
4579538,24478,1
4579538,24442,1
4579538,24445,1
4579538,24485,1
4579538,18357,1
4579538,87395,1
4579538,1484,1
4579538,1483,1
4579538,1431,1
4579538,3008241,1
4579538,3221526,1
4579538,16069,1
4579538,16063,1
4579538,16055,1
4579538,16141,1
4579538,16188,1
4579538,3221444,1
4579538,2201617,1
4579538,2972284,1
4579538,2201628,1
4579538,2201720,1
4579538,2201735,1
4579538,1471,1
4579538,1451,1
4579538,1496,1
4579538,813268,1
4579538,813264,1
4579538,813249,1
4579538,813263,1
4579538,813273,1
4579538,1051238,1
4579538,1051267,1
4579538,1051170,1
4579538,16181,1
4579538,16082,1
4579538,2729507,1
4579538,2729521,1
4579538,2729526,1
4579538,2729599,1
4579538,16038,1
4579538,16052,1
4579538,3510981,1
4579538,1463,1
4579538,16062,1
4579538,18168,1
1369983,1557606,1
1369983,1557620,1
1369983,1557592,1
1369983,2559105,1
1369983,2559188,1
1369983,863388,1
1369983,2330765,1
1369983,863306,1
1369983,1557607,1
1369983,1557604,1
1369983,1321600,1
1369983,2627566,1
1369983,1321610,1
1369983,1557593,1
1369983,2926227,1
1369983,571733,1
1369983,29135,1
1369983,29147,1
1369983,1792839,1
1369983,2070359,1
1369983,2070498,1
1369983,2076498,1
1369983,2076483,1
1369983,2055961,1
1369983,2055968,1
1369983,2061173,1
1369983,2053249,1
1369983,1557621,1
1369983,3321605,1
1369983,2070373,1
1369983,2070764,1
1369983,2201689,1
1369983,2972791,1
1369983,2201623,1
1369983,2070753,1
1369983,29105,1
1369983,29134,1
1369983,1021404,1
1369983,813257,1
1369983,813264,1
1369983,813273,1
1369983,3496800,1
1369983,2019974,1
1369983,2019970,1
1369983,2019976,1
1369983,2076481,1
1369983,2061184,1
1369983,2019866,1
1369983,2019971,1
1369983,29118,1
1369983,29098,1
1369983,1341973,1
1369983,1341923,1
1369983,1341977,1
1369983,1807245,1
1369983,1341922,1
1369983,2052489,1
1369983,3210383,1
1369983,24605,1
1369983,24618,1
1369983,3388541,1
1369983,29132,1
1369983,1875628,1
1369983,1875355,1
1369983,2292428,1
1369983,2306766,1
1369983,2292458,1
1369983,2201671,1
1369983,2201636,1
1369983,3665098,1
1369983,1475862,1
1369983,1475561,1
1369983,1475559,1
1369983,2306760,1
1369983,2292449,1
1369983,2292433,1
1369983,1077638,1
1369983,1077626,1
1369983,1077707,1
1369983,2925918,1
1369983,3230185,1
1369983,3066966,1
1369983,3066933,1
1369983,3066961,1
1369983,29117,1
666403,1819491,1
666403,1819754,1
666403,1819788,1
666403,1819471,1
666403,1357741,1
666403,1357746,1
666403,1357755,1
666403,1357760,1
666403,2418773,1
666403,2418673,1
666403,2418662,1
666403,2418744,1
666403,2418692,1
666403,2418682,1
666403,1357720,1
666403,1357762,1
666403,2628048,1
666403,961222,1
666403,961218,1
666403,961251,1
666403,961248,1
666403,368859,1
666403,368827,1
666403,368868,1
666403,368895,1
666403,1357712,1
666403,733844,1
666403,1103122,1
666403,733854,1
666403,1982354,1
666403,1982390,1
666403,2293433,1
666403,2535027,1
666403,1984404,1
666403,1984421,1
666403,2535030,1
666403,2293387,1
666403,2293377,1
666403,1984438,1
666403,1357767,1
666403,2628044,1
666403,246167,1
666403,246353,1
666403,246473,1
666403,1668552,1
666403,1668553,1
666403,2516105,1
666403,733831,1
666403,1357806,1
666403,18678,1
666403,14507,1
666403,596711,1
666403,1878883,1
666403,18671,1
666403,1357796,1
666403,1357759,1
666403,1357970,1
666403,1357777,1
666403,2628045,1
666403,1357761,1
666403,2628047,1
666403,3683,1
666403,14506,1
666403,3678,1
666403,525032,1
666403,596710,1
666403,18673,1
666403,1357883,1
666403,1357770,1
666403,961142,1
666403,961167,1
666403,961240,1
666403,961199,1
666403,1357725,1
666403,1357855,1
666403,1357743,1
666403,1357780,1
666403,1153740,1
666403,645233,1
666403,645150,1
666403,1357717,1
666403,1357956,1
666403,1086818,1
666403,1086331,1
666403,1086332,1
666403,1086339,1
666403,1086480,1
666403,1086484,1
666403,1086500,1
666403,1086501,1
666403,1101532,1
666403,1233794,1
666403,34339,1
666403,2501832,1
666403,2501835,1
666403,1748795,1
666403,1233853,1
666403,18679,1
666403,2070275,1
666403,2070282,1
666403,2070564,1
666403,2061324,1
666403,2070620,1
666403,2077121,1
666403,2077119,1
666403,961176,1
666403,2418700,1
666403,2418718,1
666403,2418681,1
666403,2605582,1
666403,2239156,1
666403,2238983,1
666403,733819,1
666403,2070740,1
666403,2070957,1
666403,2072829,1
666403,2104777,1
666403,2013397,1
666403,2535335,1
666403,2013396,1
666403,1982947,1
666403,2535217,1
666403,2418694,1
666403,1980931,1
666403,2293379,1
666403,1923750,1
666403,2006486,1
666403,1923803,1
666403,2725169,1
666403,2006577,1
666403,1923898,1
666403,2534982,1
666403,1982355,1
666403,1982398,1
666403,2211379,1
666403,1357860,1
666403,645202,1
666403,2072902,1
666403,2104782,1
666403,2104754,1
666403,1357753,1
4781628,717195,1
4781628,717198,1
4781628,816090,1
4781628,816037,1
4781628,716618,1
4781628,717088,1
4781628,717092,1
4781628,816023,1
4781628,717245,1
4781628,717098,1
4781628,1477175,1
4781628,1477192,1
4781628,717233,1
4781628,717096,1
4781628,716310,1
4781628,623642,1
4781628,623650,1
4781628,1456240,1
4781628,1557475,1
4781628,1557420,1
4781628,2420020,1
4781628,2420030,1
4781628,2420032,1
4781628,623617,1
4781628,749714,1
4781628,623574,1
4781628,623612,1
4781628,1430188,1
4781628,749684,1
4781628,749021,1
4781628,716313,1
4781628,816030,1
4781628,3149272,1
4781628,16069,1
4781628,1456663,1
4781628,3149269,1
4781628,16040,1
4781628,1456667,1
4781628,862534,1
4781628,862526,1
4781628,621872,1
4781628,749715,1
4781628,3151268,1
4781628,716620,1
4781628,717197,1
4781628,717303,1
4781628,717246,1
4781628,816069,1
4781628,749718,1
4781628,749712,1
4781628,948581,1
4781628,25478,1
4781628,25444,1
4781628,717269,1
4781628,748943,1
4781628,624116,1
4781628,623413,1
4781628,2951587,1
4781628,2951575,1
4781628,2950796,1
4781628,2951350,1
4781628,2951710,1
4781628,2420022,1
4781628,862532,1
4781628,2951360,1
4781628,2951118,1
4781628,2951464,1
4781628,2962299,1
193405,1067742,1
193405,1067759,1
193405,30610,1
193405,30890,1
193405,30897,1
193405,30715,1
193405,30606,1
193405,30884,1
193405,1223661,1
193405,1223654,1
193405,1223642,1
193405,1223670,1
193405,1223633,1
193405,14304,1
193405,622179,1
193405,14292,1
193405,55754,1
193405,984449,1
193405,984481,1
193405,986190,1
193405,986189,1
193405,986140,1
193405,984498,1
193405,346548,1
193405,344166,1
193405,802438,1
193405,2318,1
193405,1336796,1
193405,2127443,1
193405,1681261,1
193405,1673997,1
193405,1681232,1
193405,1681246,1
193405,1223669,1
193405,1223727,1
193405,1223739,1
193405,50736,1
193405,802215,1
193405,802384,1
193405,2317,1
193405,344222,1
193405,1223657,1
193405,14293,1
193405,2310,1
193405,1336735,1
193405,7752,1
193405,7458,1
193405,7753,1
193405,7180,1
193405,7162,1
193405,7425,1
193405,2868048,1
193405,7755,1
193405,2868075,1
193405,1223721,1
193405,802278,1
193405,1223653,1
193405,802387,1
193405,802361,1
193405,344167,1
193405,1223722,1
193405,986157,1
193405,986126,1
193405,986127,1
193405,2118725,1
193405,2118746,1
193405,3262875,1
193405,3263019,1
193405,2319,1
193405,346541,1
193405,50722,1
193405,1475564,1
193405,1475736,1
193405,1475737,1
193405,1475809,1
193405,1475797,1
193405,2592161,1
193405,1475556,1
193405,1475735,1
193405,1475898,1
193405,1475879,1
193405,2327,1
193405,2313,1
193405,990865,1
193405,2326,1
193405,801575,1
193405,861979,1
193405,861953,1
193405,1257802,1
193405,1257305,1
193405,1257807,1
193405,802190,1
193405,344213,1
193405,2118721,1
193405,3210885,1
193405,3263103,1
193405,1422,1
193405,1423,1
193405,2410766,1
193405,1449,1
193405,1450,1
193405,3262927,1
193405,2118764,1
193405,2118773,1
193405,1223666,1
193405,362367,1
193405,362366,1
193405,363847,1
193405,363844,1
193405,363411,1
193405,363874,1
193405,362374,1
193405,1223636,1
193405,2306,1
193405,344216,1
193405,344224,1
193405,1340809,1
193405,802220,1
193405,2305,1
193405,362378,1
193405,363389,1
193405,363437,1
193405,750687,1
193405,750708,1
193405,750861,1
193405,750871,1
193405,750680,1
193405,344215,1
193405,368942,1
193405,619388,1
193405,1051231,1
193405,1051267,1
193405,1051272,1
193405,1051146,1
193405,1074,1
193405,1002,1
193405,3226072,1
193405,1033,1
193405,3230160,1
193405,1025,1
193405,1094,1
193405,3230125,1
193405,3226067,1
193405,1336761,1
193405,362775,1
193405,3226068,1
193405,87416,1
193405,1223665,1
193405,801606,1
193405,1336739,1
193405,1337064,1
193405,1901371,1
193405,3009,1
193405,3011,1
193405,2074232,1
193405,2074241,1
193405,2074888,1
193405,2074886,1
193405,2075617,1
193405,2075625,1
193405,2075616,1
193405,802347,1
193405,2432601,1
193405,570535,1
193405,2431,1
193405,570637,1
193405,2468,1
193405,2393,1
193405,2459,1
193405,362369,1
193405,362371,1
193405,2450254,1
193405,2450343,1
193405,2450301,1
193405,2450336,1
193405,2451079,1
193405,2451006,1
193405,2451335,1
193405,2468490,1
193405,2468581,1
193405,2468424,1
193405,2468464,1
193405,2468588,1
193405,2468704,1
193405,2450439,1
193405,2450599,1
193405,2451329,1
193405,3039125,1
193405,3040094,1
193405,3039871,1
193405,3039860,1
193405,2411,1
193405,2425,1
193405,2335,1
193405,344217,1
193405,3467197,1
193405,3464602,1
193405,3467150,1
193405,3467131,1
193405,573038,1
193405,1031274,1
193405,1031276,1
193405,573034,1
193405,573050,1
193405,572996,1
193405,573042,1
193405,1036841,1
193405,984467,1
193405,986173,1
193405,802365,1
193405,802755,1
193405,1003,1
193405,986120,1
193405,50721,1
193405,2419,1
193405,2424,1
193405,750706,1
193405,750696,1
193405,2074826,1
193405,344158,1
193405,2507,1
193405,802310,1
193405,1475713,1
193405,2506,1
193405,7431,1
193405,1516666,1
193405,7756,1
193405,7163,1
193405,984532,1
193405,2671706,1
193405,2074245,1
193405,2074895,1
193405,801581,1
193405,802385,1
34949,1997453,1
34949,1997456,1
34949,1997460,1
34949,1997468,1
34949,1997474,1
34949,2416599,1
34949,248202,1
34949,248240,1
34949,248189,1
34949,248197,1
34949,248253,1
34949,2075619,1
34949,2075633,1
34949,2074245,1
34949,2075616,1
34949,2075627,1
34949,2074857,1
34949,2074916,1
34949,2074237,1
34949,1809230,1
34949,1809326,1
34949,248199,1
34949,248260,1
34949,248285,1
34949,1824325,1
34949,1824437,1
34949,1824438,1
34949,1824443,1
34949,1824428,1
34949,1824284,1
34949,1824344,1
34949,2292410,1
34949,2292456,1
34949,1824430,1
34949,1824296,1
34949,1824431,1
34949,1824436,1
34949,1824441,1
34949,1824276,1
34949,1824338,1
34949,1824283,1
34949,2292424,1
34949,2337811,1
34949,2735116,1
34949,2734909,1
34949,2734931,1
34949,2734949,1
34949,72590,1
34949,1824433,1
34949,2075620,1
34949,2074229,1
34949,2075630,1
34949,2824251,1
34949,2826395,1
34949,2826421,1
34949,1824340,1
34949,1475881,1
34949,1475787,1
34949,1475763,1
34949,1475556,1
34949,2074265,1
34949,2671705,1
34949,2826265,1
34949,2824254,1
34949,18851,1
34949,2292427,1
34949,2306760,1
34949,2074395,1
34949,2074895,1
34949,1969073,1
34949,1969072,1
34949,625195,1
34949,625173,1
34949,1969077,1
34949,625137,1
34949,572983,1
34949,16069,1
34949,16048,1
34949,16052,1
34949,16070,1
34949,1824450,1
34949,1475700,1
34949,1475549,1
34949,2825977,1
34949,1051240,1
34949,1051266,1
34949,2813873,1
34949,1969060,1
34949,1051258,1
34949,1051228,1
34949,1051229,1
34949,2074232,1
34949,2826376,1
34949,2824252,1
34949,10178,1
34949,1932221,1
34949,1932078,1
34949,1932039,1
34949,3906426,1
34949,1932191,1
34949,1932047,1
34949,572996,1
779892,995139,1
779892,4413,1
779892,4227,1
779892,4241,1
779892,4312,1
779892,4349,1
779892,4412,1
779892,512850,1
779892,4368,1
779892,1070382,1
779892,4226,1
779892,1070227,1
779892,4449,1
779892,522366,1
779892,522391,1
779892,522569,1
779892,750685,1
779892,750684,1
779892,750711,1
779892,750858,1
779892,4455,1
779892,1824299,1
779892,1824334,1
779892,1824466,1
779892,522377,1
779892,522400,1
779892,750751,1
779892,750712,1
779892,4406,1
779892,16040,1
779892,572254,1
779892,16050,1
779892,16140,1
779892,1824319,1
779892,1824276,1
779892,4447,1
779892,750703,1
779892,522390,1
779892,1205818,1
779892,4386,1
779892,522584,1
779892,4265,1
779892,4364,1
779892,7296,1
779892,522421,1
779892,4457,1
779892,4384,1
779892,522415,1
779892,750710,1
779892,1824301,1
19025,1896584,1
19025,1896548,1
19025,1898449,1
19025,746990,1
19025,33595,1
19025,215670,1
19025,1997398,1
19025,1997397,1
19025,1997573,1
19025,1997370,1
19025,1997411,1
19025,2127443,1
19025,1681232,1
19025,733264,1
19025,733280,1
19025,2984311,1
19025,2984709,1
19025,2984702,1
19025,2984130,1
19025,3097524,1
19025,3100814,1
19025,3100817,1
19025,3100751,1
19025,1477895,1
19025,1475551,1
19025,2904250,1
19025,2904225,1
19025,24700,1
19025,33413,1
19025,52033,1
19025,2728744,1
19025,2728767,1
19025,2721670,1
19025,2721708,1
19025,2851304,1
19025,2678403,1
19025,2678324,1
19025,2678300,1
19025,2559143,1
19025,2559216,1
19025,2559243,1
19025,3100790,1
19025,3097543,1
19025,3100791,1
19025,692848,1
19025,692838,1
19025,459336,1
19025,597850,1
19025,597851,1
19025,459359,1
19025,2559244,1
19025,1223636,1
19025,1223647,1
19025,1223726,1
19025,1223746,1
19025,1553255,1
19025,1553202,1
19025,1552756,1
19025,1552763,1
19025,16057,1
19025,16058,1
19025,16080,1
19025,16066,1
19025,16048,1
19025,16062,1
19025,16052,1
19025,2693702,1
19025,55225,1
19025,2201635,1
19025,2201736,1
19025,2201735,1
19025,1077660,1
19025,1077656,1
19025,1077727,1
19025,1240212,1
19025,1077728,1
19025,1875976,1
19025,1875977,1
19025,1875970,1
19025,1875621,1
19025,1989784,1
19025,1989785,1
19025,1475699,1
19025,1475702,1
19025,1475708,1
19025,1475713,1
19025,1475756,1
19025,1475783,1
19025,1475896,1
19025,1475894,1
19025,1475909,1
19025,1475905,1
19025,1475903,1
19025,16089,1
19025,16153,1
19025,572254,1
19025,16040,1
19025,16059,1
19025,16214,1
19025,6554,1
19025,6573,1
19025,6592,1
19025,6664,1
19025,6682,1
19025,1186076,1
19025,1186085,1
19025,1186028,1
19025,1186050,1
19025,1186090,1
19025,1186066,1
19025,1186038,1
19025,1063336,1
19025,1063328,1
19025,1062858,1
19025,1062820,1
19025,247475,1
19025,247456,1
19025,263470,1
19025,247470,1
19025,247460,1
19025,1163574,1
19025,24409,1
19025,24410,1
19025,24478,1
19025,24479,1
19025,24480,1
19025,24477,1
19025,24475,1
19025,24419,1
19025,24442,1
19025,24440,1
19025,24445,1
19025,24486,1
19025,24446,1
19025,1968016,1
19025,625219,1
19025,1968381,1
19025,625206,1
19025,625210,1
19025,625207,1
19025,625204,1
19025,6615,1
19025,6663,1
19025,1063334,1
19025,1063362,1
19025,1063530,1
19025,1063550,1
19025,3097654,1
19025,1279692,1
19025,1501118,1
19025,3095993,1
19025,1410247,1
19025,61227,1
19025,61186,1
19025,61190,1
19025,1413260,1
19025,61171,1
19025,61240,1
19025,61244,1
19025,771311,1
19025,771313,1
19025,6617,1
19025,61205,1
19025,61260,1
19025,3462027,1
19025,3462059,1
19025,1062850,1
19025,61261,1
19025,771297,1
19025,1553238,1
19025,1552712,1
19025,1559384,1
19025,2975,1
19025,2926,1
19025,3009,1
19025,2866560,1
19025,2866503,1
19025,6674,1
19025,6676,1
19025,6607,1
19025,639175,1
19025,639109,1
19025,639114,1
19025,1308892,1
19025,1308989,1
19025,1308888,1
19025,1309424,1
19025,1309421,1
19025,3462053,1
19025,3462067,1
19025,1475546,1
19025,1475715,1
19025,459351,1
19025,459353,1
19025,3462028,1
19025,3462024,1
19025,3462046,1
19025,3462030,1
19025,3462072,1
19025,15384,1
19025,15396,1
19025,15401,1
19025,15404,1
19025,2838667,1
19025,13187,1
19025,2122697,1
19025,1715838,1
19025,1052773,1
19025,1051166,1
19025,1051167,1
19025,1051238,1
19025,1557220,1
19025,1557379,1
19025,1557338,1
19025,1557343,1
19025,1557344,1
19025,1051177,1
19025,459355,1
19025,2638382,1
19025,2638252,1
19025,2638292,1
19025,2638400,1
19025,2638054,1
19025,3176047,1
19025,3175973,1
19025,3176746,1
19025,3176713,1
19025,3174204,1
19025,3463251,1
19025,3463256,1
19025,3463241,1
19025,3463169,1
19025,61203,1
19025,61204,1
19025,1410245,1
19025,61166,1
19025,6670,1
19025,629516,1
19025,629518,1
19025,629174,1
19025,629531,1
19025,2569186,1
19025,2580041,1
19025,1475920,1
19025,1475910,1
19025,1552744,1
3228300,1824334,1
3228300,1824318,1
3228300,45636,1
3228300,36367,1
3228300,1016969,1
3228300,36361,1
3228300,1944977,1
3228300,1944929,1
3228300,36371,1
3228300,697189,1
3228300,697244,1
3228300,697179,1
3228300,697207,1
3228300,697165,1
3228300,1074000,1
3228300,36391,1
3228300,36386,1
3228300,1634859,1
3228300,1634818,1
3228300,1634862,1
3228300,1634533,1
3228300,36366,1
3228300,4958,1
3228300,5011,1
3228300,5030,1
3228300,36358,1
3228300,36380,1
3228300,1519277,1
3228300,1519205,1
3228300,1519267,1
3228300,1519264,1
3228300,1519210,1
3228300,1279669,1
3228300,526721,1
3228300,526811,1
3228300,526868,1
3228300,526862,1
3228300,962425,1
3228300,962413,1
3228300,614010,1
3228300,613987,1
3228300,613990,1
3228300,614209,1
3228300,850158,1
3228300,614244,1
3228300,613837,1
3228300,21172,1
3228300,21165,1
3228300,1109281,1
3228300,1109227,1
3228300,1152299,1
3228300,1152184,1
3228300,2559029,1
3228300,2559045,1
3228300,2559239,1
3228300,3413789,1
3228300,3414347,1
3228300,1982355,1
3228300,1984409,1
3228300,1984410,1
3228300,2293393,1
3228300,7813,1
3228300,4942,1
3228300,1519276,1
3228300,3414398,1
3228300,3413241,1
3228300,3414363,1
3228300,3414358,1
3228300,3414359,1
3228300,1519256,1
3228300,889310,1
3228300,889368,1
3228300,1152178,1
3228300,1150953,1
3228300,1109362,1
3228300,1109438,1
3228300,2622907,1
3228300,526848,1
3228300,526847,1
3228300,3511001,1
3228300,1982390,1
3228300,1984420,1
3228300,2293387,1
3228300,3413979,1
3228300,3414364,1
3228300,3765829,1
3228300,3765012,1
3228300,3764826,1
3228300,3765150,1
3228300,2222668,1
3228300,1109462,1
3228300,579172,1
3228300,2293372,1
3228300,1982356,1
3228300,2293377,1
3228300,1519255,1
3228300,1519262,1
3228300,1109456,1
4297670,2950770,1
4297670,2951382,1
4297670,2951716,1
4297670,34326,1
4297670,2822021,1
4297670,2822075,1
4297670,2822105,1
4297670,1657084,1
4297670,550435,1
4297670,550324,1
4297670,2142969,1
4297670,2143013,1
4297670,2142953,1
4297670,2143008,1
4297670,388038,1
4297670,2821987,1
4297670,674720,1
4297670,1526690,1
4297670,1629952,1
4297670,2346485,1
4297670,863271,1
4297670,2950933,1
4297670,2955436,1
4297670,2409159,1
4297670,1972401,1
4297670,668982,1
4297670,674749,1
4297670,1527139,1
4297670,1731627,1
4297670,1731653,1
4297670,1731717,1
4297670,1731723,1
4297670,1662041,1
4297670,1657080,1
4297670,863181,1
4297670,863204,1
4297670,1662204,1
4297670,550337,1
4297670,3125780,1
4297670,3125682,1
4297670,3125743,1
4297670,3125797,1
4297670,1748795,1
4297670,55225,1
4297670,16153,1
4297670,16040,1
4297670,16141,1
4297670,863202,1
4297670,390360,1
4297670,918497,1
4297670,674741,1
4297670,2259354,1
4297670,2259154,1
4297670,3030122,1
4297670,537118,1
4297670,537191,1
4297670,537193,1
4297670,912790,1
4297670,1878479,1
4297670,113387,1
4297670,668988,1
4297670,3125721,1
4297670,3125770,1
4297670,1233853,1
4297670,34316,1
4297670,16140,1
4297670,2313787,1
4297670,572269,1
4297670,2821988,1
4297670,873767,1
1300385,968973,1
1300385,1512192,1
1300385,968958,1
1300385,969026,1
1300385,145841,1
1300385,968936,1
1300385,969032,1
1300385,750683,1
1300385,750863,1
1300385,750722,1
1300385,629132,1
1300385,629155,1
1300385,629237,1
1300385,629398,1
1300385,629530,1
1300385,2580041,1
1300385,1051844,1
1300385,55975,1
1300385,1052696,1
1300385,1980939,1
1300385,2293429,1
1300385,1984420,1
1300385,1984404,1
1300385,1983199,1
1300385,145839,1
1300385,55836,1
1300385,55605,1
1300385,969020,1
1300385,2293375,1
1300385,1983201,1
1300385,1980931,1
1300385,2293377,1
1300385,19237,1
1300385,697224,1
1300385,697219,1
1300385,697177,1
1300385,697165,1
1300385,750711,1
1300385,750718,1
1300385,2293433,1
1300385,1982947,1
1300385,7781,1
1300385,7162,1
1300385,7452,1
1300385,969010,1
1300385,3230114,1
1300385,3230149,1
1300385,1066,1
1300385,55841,1
1300385,1575204,1
1300385,1575202,1
1300385,55909,1
1300385,55752,1
1300385,14304,1
1300385,1984408,1
1300385,1662204,1
1300385,550440,1
1300385,2535420,1
1300385,2104267,1
1300385,2104275,1
1300385,2070284,1
1300385,2070274,1
1300385,2055020,1
1300385,2055884,1
1300385,2072797,1
1300385,2077125,1
1300385,1963199,1
1300385,1963284,1
1300385,1964135,1
1300385,1963145,1
1300385,425794,1
1300385,668104,1
1300385,425849,1
1300385,425936,1
1300385,425964,1
1300385,425821,1
1300385,668102,1
1300385,1279683,1
1300385,1279692,1
1300385,2822011,1
1300385,2822059,1
1300385,2822083,1
1300385,2822090,1
1300385,2821960,1
1300385,669272,1
1300385,684902,1
1300385,670901,1
1300385,2293394,1
1300385,603237,1
1300385,603179,1
1300385,603233,1
1300385,1195291,1
1300385,603223,1
1300385,1279685,1
1300385,1279708,1
1300385,1279714,1
1300385,603217,1
1300385,603229,1
1300385,19271,1
1300385,697167,1
1300385,697172,1
1300385,697191,1
1300385,697240,1
1300385,697181,1
1300385,750707,1
1300385,16040,1
1300385,16137,1
1300385,16141,1
1300385,55225,1
1300385,1476824,1
1300385,680771,1
1300385,680862,1
1300385,2127194,1
1300385,1195294,1
1300385,603226,1
1300385,968944,1
1300385,968943,1
1300385,572254,1
1300385,16055,1
1300385,16140,1
1300385,3454150,1
1300385,3454134,1
1300385,3454165,1
1300385,3454162,1
1300385,3454176,1
1300385,697168,1
1300385,697176,1
1300385,697171,1
1300385,750710,1
1300385,3326779,1
1300385,3326781,1
1300385,3326842,1
1300385,3326840,1
1300385,1777996,1
1300385,1777992,1
1300385,1777982,1
1300385,1777981,1
3325519,7922,1
3325519,8111,1
3325519,368913,1
3325519,2044264,1
3325519,697189,1
3325519,697179,1
3325519,697244,1
3325519,926812,1
3325519,697165,1
3325519,1109346,1
3325519,1109474,1
3325519,1109475,1
3325519,2222668,1
3325519,7919,1
3325519,246200,1
3325519,246495,1
3325519,246162,1
3325519,8110,1
3325519,1091263,1
3325519,368855,1
3325519,36361,1
3325519,36389,1
3325519,36365,1
3325519,3413789,1
3325519,3414359,1
3325519,3414347,1
3325519,526732,1
3325519,613753,1
3325519,1010143,1
3325519,850058,1
3325519,613721,1
3325519,614209,1
3325519,3076860,1
3325519,539161,1
1012775,16082,1
1012775,16072,1
1012775,16141,1
1012775,55899,1
1012775,55844,1
1012775,55935,1
1012775,1575202,1
1012775,459318,1
1012775,459328,1
1012775,537121,1
1012775,2405088,1
1012775,912789,1
1012775,597824,1
1012775,459355,1
1012775,597850,1
1012775,3037192,1
1012775,3037183,1
1012775,863185,1
1012775,863184,1
1012775,1456369,1
1012775,1456272,1
1012775,1456232,1
1012775,1456246,1
1012775,1662018,1
1012775,1657080,1
1012775,459344,1
1012775,597857,1
1012775,3037154,1
1012775,3037213,1
1012775,1456253,1
1012775,1456270,1
1012775,1456243,1
1012775,1186084,1
1012775,1186078,1
1012775,1186067,1
1012775,1186066,1
1012775,2118814,1
1012775,3210893,1
1012775,3210892,1
1012775,2118768,1
1012775,2118818,1
1012775,3037157,1
1012775,3037172,1
1012775,1134338,1
1012775,1134215,1
1012775,1288910,1
1012775,1288750,1
1012775,1866386,1
1012775,2599263,1
1012775,2599223,1
1012775,2599014,1
1012775,2598884,1
1012775,2599144,1
1012775,2598939,1
1012775,1932214,1
1012775,1932094,1
1012775,1932200,1
1012775,1932077,1
1012775,872839,1
1012775,872812,1
1012775,872817,1
1012775,1658325,1
1012775,550442,1
1012775,427077,1
1012775,1557325,1
1012775,550425,1
1012775,550337,1
1012775,863191,1
1012775,1151070,1
1012775,863177,1
1012775,863271,1
1012775,2346485,1
1012775,1766754,1
1012775,1766963,1
1012775,1767045,1
1012775,1767064,1
1012775,750742,1
1012775,750683,1
1012775,750719,1
1012775,750710,1
1012775,3037212,1
1012775,3037189,1
1012775,1934786,1
1012775,1934777,1
1012775,1939100,1
1012775,55877,1
