"order_id","client_id","order_date_ca","items_ordered"
"27008108","1460700","2014-10-18 12:27:55.919285+00","2142953"
"27040040","1460700","2014-10-19 11:59:00.599461+00","2472196"
"27040040","1460700","2014-10-19 11:59:00.599461+00","2494008"
"27040040","1460700","2014-10-19 11:59:00.599461+00","2472231"
"27084359","1460700","2014-10-20 17:57:42.393959+00","3462024"
"27084359","1460700","2014-10-20 17:57:42.393959+00","3462052"
"27216071","1460700","2014-10-25 16:17:01.048491+00","872458"
"27216071","1460700","2014-10-25 16:17:01.048491+00","872186"
"27216071","1460700","2014-10-25 16:17:01.048491+00","872183"
"27280697","1460700","2014-10-27 16:55:54.592048+00","668686"
"27280697","1460700","2014-10-27 16:55:54.592048+00","668687"
"27328899","1460700","2014-10-29 17:00:17.618383+00","872458"
"27328899","1460700","2014-10-29 17:00:17.618383+00","872186"
"27328899","1460700","2014-10-29 17:00:17.618383+00","872183"
"27383917","1460700","2014-10-31 16:22:45.155755+00","2472196"
"27383917","1460700","2014-10-31 16:22:45.155755+00","2494008"
"27383917","1460700","2014-10-31 16:22:45.155755+00","2472231"
"27452125","1460700","2014-11-02 13:03:44.458543+00","2373349"
"27452125","1460700","2014-11-02 13:03:44.458543+00","2142993"
"27452125","1460700","2014-11-02 13:03:44.458543+00","2142953"
"27523545","1460700","2014-11-04 18:39:08.722568+00","1731626"
"27523545","1460700","2014-11-04 18:39:08.722568+00","1731653"
"27523545","1460700","2014-11-04 18:39:08.722568+00","1731721"
"27523545","1460700","2014-11-04 18:39:08.722568+00","1731717"
"27523545","1460700","2014-11-04 18:39:08.722568+00","1731721"
"27832735","1460700","2014-11-15 11:53:22.034267+00","2142993"
"27832735","1460700","2014-11-15 11:53:22.034267+00","2142953"
"27832735","1460700","2014-11-15 11:53:22.034267+00","2142953"
"27859043","1460700","2014-11-15 20:02:58.520153+00","963508"
"27859043","1460700","2014-11-15 20:02:58.520153+00","963513"
"27859043","1460700","2014-11-15 20:02:58.520153+00","963506"
"27859043","1460700","2014-11-15 20:02:58.520153+00","963789"
"28057114","1460700","2014-11-22 14:21:24.393678+00","2142993"
"28057114","1460700","2014-11-22 14:21:24.393678+00","2142953"
"28057114","1460700","2014-11-22 14:21:24.393678+00","2142953"
"28106487","1460700","2014-11-23 17:28:24.337748+00","963508"
"28106487","1460700","2014-11-23 17:28:24.337748+00","963513"
"28106487","1460700","2014-11-23 17:28:24.337748+00","963506"
"28106487","1460700","2014-11-23 17:28:24.337748+00","963789"
"28187967","1460700","2014-11-26 18:29:41.700332+00","16040"
"28187967","1460700","2014-11-26 18:29:41.700332+00","572093"
"28248883","1460700","2014-11-29 19:39:42.361917+00","3462046"
"28248883","1460700","2014-11-29 19:39:42.361917+00","3462067"
"28248883","1460700","2014-11-29 19:39:42.361917+00","3462024"
"23774317","3157600","2014-06-05 11:43:08.350678+00","664441"
"23884917","3157600","2014-06-09 20:19:30.952587+00","2432800"
"23884917","3157600","2014-06-09 20:19:30.952587+00","2432811"
"23950661","3157600","2014-06-13 11:01:41.584252+00","1835336"
"23950661","3157600","2014-06-13 11:01:41.584252+00","1835329"
"23950661","3157600","2014-06-13 11:01:41.584252+00","1835271"
"23950661","3157600","2014-06-13 11:01:41.584252+00","1835347"
"23950661","3157600","2014-06-13 11:01:41.584252+00","1835310"
"23966275","3157600","2014-06-13 18:07:36.59539+00","664441"
"23966275","3157600","2014-06-13 18:07:36.59539+00","663312"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7537"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7479"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7478"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7479"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7578"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7500"
"23989541","3157600","2014-06-14 17:24:10.919402+00","7568"
"23989541","3157600","2014-06-14 17:24:10.919402+00","31945"
"24018761","3157600","2014-06-15 19:08:06.077903+00","1934631"
"24018761","3157600","2014-06-15 19:08:06.077903+00","1934618"
"24083737","3157600","2014-06-19 10:55:45.101987+00","16040"
"24083737","3157600","2014-06-19 10:55:45.101987+00","16140"
"24083737","3157600","2014-06-19 10:55:45.101987+00","1062221"
"24101839","3157600","2014-06-20 07:57:15.655366+00","663311"
"24101839","3157600","2014-06-20 07:57:15.655366+00","664441"
"24101839","3157600","2014-06-20 07:57:15.655366+00","663317"
"24101839","3157600","2014-06-20 07:57:15.655366+00","692825"
"24117504","3157600","2014-06-20 17:36:17.666486+00","2432811"
"24117504","3157600","2014-06-20 17:36:17.666486+00","2432798"
"24176392","3157600","2014-06-22 20:55:05.777268+00","215745"
"24176392","3157600","2014-06-22 20:55:05.777268+00","1113502"
"24277531","3157600","2014-06-27 18:55:51.386395+00","24414"
"24277531","3157600","2014-06-27 18:55:51.386395+00","24477"
"24277531","3157600","2014-06-27 18:55:51.386395+00","24456"
"24277531","3157600","2014-06-27 18:55:51.386395+00","24443"
"24277531","3157600","2014-06-27 18:55:51.386395+00","24440"
"24300353","3157600","2014-06-28 18:08:04.157121+00","2076272"
"24300353","3157600","2014-06-28 18:08:04.157121+00","2536334"
"24300353","3157600","2014-06-28 18:08:04.157121+00","2536393"
"24300353","3157600","2014-06-28 18:08:04.157121+00","2077122"
"24301171","3157600","2014-06-28 18:26:24.558398+00","866195"
"24301171","3157600","2014-06-28 18:26:24.558398+00","866076"
"24301171","3157600","2014-06-28 18:26:24.558398+00","866187"
"24330048","3157600","2014-06-29 19:12:53.911223+00","2302070"
"24330048","3157600","2014-06-29 19:12:53.911223+00","2302367"
"24330048","3157600","2014-06-29 19:12:53.911223+00","2302555"
"24330048","3157600","2014-06-29 19:12:53.911223+00","2302374"
"24451995","3157600","2014-07-05 18:44:49.87567+00","1934674"
"24451995","3157600","2014-07-05 18:44:49.87567+00","2604298"
"24537812","3157600","2014-07-09 19:49:28.141532+00","24443"
"24537812","3157600","2014-07-09 19:49:28.141532+00","24440"
"24537812","3157600","2014-07-09 19:49:28.141532+00","24477"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000012"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000006"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000023"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000023"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000012"
"24589295","3157600","2014-07-12 11:22:32.435899+00","2000028"
"24628453","3157600","2014-07-13 17:23:28.988182+00","887571"
"24628453","3157600","2014-07-13 17:23:28.988182+00","1302527"
"24754213","3157600","2014-07-19 15:09:55.683617+00","2076272"
"24754213","3157600","2014-07-19 15:09:55.683617+00","2536334"
"24754213","3157600","2014-07-19 15:09:55.683617+00","2536393"
"24754213","3157600","2014-07-19 15:09:55.683617+00","2077122"
"24754213","3157600","2014-07-19 15:09:55.683617+00","2076363"
"24759735","3157600","2014-07-19 17:14:08.398164+00","61167"
"24759735","3157600","2014-07-19 17:14:08.398164+00","771301"
"24759735","3157600","2014-07-19 17:14:08.398164+00","61178"
"24759735","3157600","2014-07-19 17:14:08.398164+00","61191"
"24759735","3157600","2014-07-19 17:14:08.398164+00","61240"
"25016247","3157600","2014-07-31 17:30:55.099419+00","3259729"
"25016247","3157600","2014-07-31 17:30:55.099419+00","3259742"
"25016247","3157600","2014-07-31 17:30:55.099419+00","3260085"
"25016247","3157600","2014-07-31 17:30:55.099419+00","3260097"
"25016247","3157600","2014-07-31 17:30:55.099419+00","3259772"
"25440701","3157600","2014-08-18 17:31:14.024891+00","3419140"
"25440701","3157600","2014-08-18 17:31:14.024891+00","2076494"
"25440701","3157600","2014-08-18 17:31:14.024891+00","2077122"
"25699870","3157600","2014-08-29 17:57:03.320534+00","3125758"
"25699870","3157600","2014-08-29 17:57:03.320534+00","3125767"
"25699870","3157600","2014-08-29 17:57:03.320534+00","3125682"
"25727927","3157600","2014-08-30 18:12:06.278619+00","2598516"
"25727927","3157600","2014-08-30 18:12:06.278619+00","2597623"
"25727927","3157600","2014-08-30 18:12:06.278619+00","2598533"
"25753584","3157600","2014-08-31 18:01:00.432641+00","2931319"
"25804497","3157600","2014-09-02 18:36:26.662306+00","24443"
"25804497","3157600","2014-09-02 18:36:26.662306+00","24479"
"25804497","3157600","2014-09-02 18:36:26.662306+00","24495"
"25848581","3157600","2014-09-04 18:37:17.590857+00","24414"
"25848581","3157600","2014-09-04 18:37:17.590857+00","24477"
"25848581","3157600","2014-09-04 18:37:17.590857+00","24440"
"25848581","3157600","2014-09-04 18:37:17.590857+00","24438"
"25879832","3157600","2014-09-05 19:30:29.861561+00","2931339"
"25879832","3157600","2014-09-05 19:30:29.861561+00","2931350"
"25962280","3157600","2014-09-08 18:42:29.311274+00","2931339"
"25962280","3157600","2014-09-08 18:42:29.311274+00","2931327"
"26038153","3157600","2014-09-12 12:04:18.132448+00","3215448"
"26038153","3157600","2014-09-12 12:04:18.132448+00","3216094"
"26038153","3157600","2014-09-12 12:04:18.132448+00","3215448"
"26038153","3157600","2014-09-12 12:04:18.132448+00","3216404"
"26115818","3157600","2014-09-14 17:17:32.191367+00","663314"
"26265190","3157600","2014-09-20 17:11:04.879215+00","2076272"
"26265190","3157600","2014-09-20 17:11:04.879215+00","3419140"
"26265190","3157600","2014-09-20 17:11:04.879215+00","2076494"
"26265190","3157600","2014-09-20 17:11:04.879215+00","2077122"
"26301435","3157600","2014-09-21 17:33:55.474988+00","2931342"
"26301435","3157600","2014-09-21 17:33:55.474988+00","2931339"
"26301435","3157600","2014-09-21 17:33:55.474988+00","2931327"
"26440036","3157600","2014-09-27 13:05:07.636287+00","3215448"
"26440036","3157600","2014-09-27 13:05:07.636287+00","3216404"
"26440036","3157600","2014-09-27 13:05:07.636287+00","3215448"
"26458555","3157600","2014-09-27 19:30:39.379084+00","663311"
"26470533","3157600","2014-09-28 12:46:02.213548+00","813265"
"26470533","3157600","2014-09-28 12:46:02.213548+00","1749605"
"26580773","3157600","2014-10-02 18:22:13.920465+00","2432811"
"26580773","3157600","2014-10-02 18:22:13.920465+00","2432810"
"26580773","3157600","2014-10-02 18:22:13.920465+00","2432797"
"26829320","3157600","2014-10-11 17:55:54.57635+00","24414"
"26829320","3157600","2014-10-11 17:55:54.57635+00","24478"
"26829320","3157600","2014-10-11 17:55:54.57635+00","24443"
"26856371","3157600","2014-10-12 16:16:32.509059+00","813268"
"26856371","3157600","2014-10-12 16:16:32.509059+00","813265"
"26856371","3157600","2014-10-12 16:16:32.509059+00","813248"
"26856371","3157600","2014-10-12 16:16:32.509059+00","813263"
"26893889","3157600","2014-10-13 20:07:38.922407+00","537143"
"26893889","3157600","2014-10-13 20:07:38.922407+00","537191"
"26893889","3157600","2014-10-13 20:07:38.922407+00","537138"
"26912016","3157600","2014-10-14 17:50:40.540876+00","2931327"
"26912016","3157600","2014-10-14 17:50:40.540876+00","2931325"
"27057264","3157600","2014-10-19 17:20:22.695497+00","24414"
"27057264","3157600","2014-10-19 17:20:22.695497+00","24477"
"27057264","3157600","2014-10-19 17:20:22.695497+00","24440"
"27057264","3157600","2014-10-19 17:20:22.695497+00","24441"
"27057264","3157600","2014-10-19 17:20:22.695497+00","24441"
"27083688","3157600","2014-10-20 17:44:47.204341+00","1051244"
"27083688","3157600","2014-10-20 17:44:47.204341+00","1051155"
"27083688","3157600","2014-10-20 17:44:47.204341+00","1051271"
"27262847","3157600","2014-10-26 19:11:35.822105+00","813264"
"27262847","3157600","2014-10-26 19:11:35.822105+00","813264"
"27262847","3157600","2014-10-26 19:11:35.822105+00","813268"
"27398198","3157600","2014-10-31 21:14:33.685054+00","1051243"
"27398198","3157600","2014-10-31 21:14:33.685054+00","1051271"
"27398198","3157600","2014-10-31 21:14:33.685054+00","1051238"
"27430197","3157600","2014-11-01 17:27:25.595236+00","2076363"
"27430197","3157600","2014-11-01 17:27:25.595236+00","2076435"
"27430197","3157600","2014-11-01 17:27:25.595236+00","3659784"
"27451677","3157600","2014-11-02 12:51:48.904863+00","813263"
"27451677","3157600","2014-11-02 12:51:48.904863+00","813264"
"27451677","3157600","2014-11-02 12:51:48.904863+00","813264"
"27451677","3157600","2014-11-02 12:51:48.904863+00","813268"
"27678250","3157600","2014-11-09 18:14:46.338951+00","3215541"
"27678250","3157600","2014-11-09 18:14:46.338951+00","3215489"
"27705078","3157600","2014-11-10 18:34:06.758901+00","537174"
"27705078","3157600","2014-11-10 18:34:06.758901+00","537191"
"27705078","3157600","2014-11-10 18:34:06.758901+00","537132"
"27705078","3157600","2014-11-10 18:34:06.758901+00","537184"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629158"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629185"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629243"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629260"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629398"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629422"
"27732168","3157600","2014-11-11 19:03:32.969804+00","629123"
"27893536","3157600","2014-11-16 18:36:40.346191+00","45009"
"27893536","3157600","2014-11-16 18:36:40.346191+00","29089"
"27919644","3157600","2014-11-17 18:17:21.09445+00","24477"
"27919644","3157600","2014-11-17 18:17:21.09445+00","24440"
"27919644","3157600","2014-11-17 18:17:21.09445+00","24443"
"27919644","3157600","2014-11-17 18:17:21.09445+00","24483"
"28043958","3157600","2014-11-21 21:28:14.937042+00","7537"
"28043958","3157600","2014-11-21 21:28:14.937042+00","7500"
"28043958","3157600","2014-11-21 21:28:14.937042+00","7504"
"23730795","3013726","2014-06-02 20:58:23.691825+00","1904051"
"23730795","3013726","2014-06-02 20:58:23.691825+00","1904033"
"23730795","3013726","2014-06-02 20:58:23.691825+00","6154"
"23735102","3013726","2014-06-03 11:19:13.67663+00","89906"
"23735102","3013726","2014-06-03 11:19:13.67663+00","89905"
"23749747","3013726","2014-06-03 21:41:55.460021+00","113866"
"23749747","3013726","2014-06-03 21:41:55.460021+00","113829"
"23749747","3013726","2014-06-03 21:41:55.460021+00","113840"
"23749747","3013726","2014-06-03 21:41:55.460021+00","113841"
"23765229","3013726","2014-06-04 18:21:03.029156+00","6154"
"23765229","3013726","2014-06-04 18:21:03.029156+00","1904051"
"23765229","3013726","2014-06-04 18:21:03.029156+00","6174"
"23765538","3013726","2014-06-04 18:29:25.669869+00","113866"
"23765538","3013726","2014-06-04 18:29:25.669869+00","113842"
"23765538","3013726","2014-06-04 18:29:25.669869+00","113829"
"23765538","3013726","2014-06-04 18:29:25.669869+00","113858"
"23810894","3013726","2014-06-06 18:44:02.927861+00","1904033"
"23810894","3013726","2014-06-06 18:44:02.927861+00","6174"
"23810894","3013726","2014-06-06 18:44:02.927861+00","6154"
"23822462","3013726","2014-06-07 13:00:58.300868+00","89906"
"23822462","3013726","2014-06-07 13:00:58.300868+00","89905"
"23822462","3013726","2014-06-07 13:00:58.300868+00","785336"
"23822462","3013726","2014-06-07 13:00:58.300868+00","89943"
"23822462","3013726","2014-06-07 13:00:58.300868+00","785387"
"23822462","3013726","2014-06-07 13:00:58.300868+00","89914"
"23848631","3013726","2014-06-08 13:38:12.15936+00","89905"
"23848631","3013726","2014-06-08 13:38:12.15936+00","89943"
"23848631","3013726","2014-06-08 13:38:12.15936+00","785336"
"23848631","3013726","2014-06-08 13:38:12.15936+00","785336"
"23876944","3013726","2014-06-09 16:07:08.419136+00","89905"
"23876944","3013726","2014-06-09 16:07:08.419136+00","89906"
"23876944","3013726","2014-06-09 16:07:08.419136+00","785336"
"23876944","3013726","2014-06-09 16:07:08.419136+00","89943"
"23892076","3013726","2014-06-10 13:41:51.268358+00","89905"
"23892076","3013726","2014-06-10 13:41:51.268358+00","89893"
"23892076","3013726","2014-06-10 13:41:51.268358+00","89943"
"23892076","3013726","2014-06-10 13:41:51.268358+00","785387"
"23907586","3013726","2014-06-11 10:10:43.146895+00","89905"
"23915307","3013726","2014-06-11 16:14:16.032914+00","992416"
"23915307","3013726","2014-06-11 16:14:16.032914+00","992418"
"23915307","3013726","2014-06-11 16:14:16.032914+00","992620"
"23915307","3013726","2014-06-11 16:14:16.032914+00","992623"
"23930186","3013726","2014-06-12 12:27:18.876999+00","89905"
"23930186","3013726","2014-06-12 12:27:18.876999+00","89906"
"23949546","3013726","2014-06-13 10:13:10.372598+00","113760"
"23949546","3013726","2014-06-13 10:13:10.372598+00","113858"
"23949546","3013726","2014-06-13 10:13:10.372598+00","113829"
"23949546","3013726","2014-06-13 10:13:10.372598+00","113866"
"23949546","3013726","2014-06-13 10:13:10.372598+00","113853"
"23980769","3013726","2014-06-14 13:33:00.619267+00","785387"
"23980769","3013726","2014-06-14 13:33:00.619267+00","89943"
"23980769","3013726","2014-06-14 13:33:00.619267+00","785336"
"23980769","3013726","2014-06-14 13:33:00.619267+00","89905"
"24058201","3013726","2014-06-17 19:35:18.604958+00","89905"
"24065260","3013726","2014-06-18 12:10:32.274956+00","898961"
"24065260","3013726","2014-06-18 12:10:32.274956+00","898890"
"24083456","3013726","2014-06-19 10:38:56.815717+00","898961"
"24083456","3013726","2014-06-19 10:38:56.815717+00","898890"
"24214346","3013726","2014-06-24 19:59:16.979314+00","89905"
"24219483","3013726","2014-06-25 10:59:37.953032+00","89905"
"24239245","3013726","2014-06-26 10:32:54.400757+00","89905"
"24239245","3013726","2014-06-26 10:32:54.400757+00","89906"
"24295853","3013726","2014-06-28 16:33:04.773567+00","89905"
"24342448","3013726","2014-06-30 15:28:27.558595+00","89905"
"24364558","3013726","2014-07-01 16:29:16.962881+00","89905"
"24380052","3013726","2014-07-02 13:41:39.515932+00","89905"
"24397025","3013726","2014-07-03 10:13:44.638483+00","89906"
"24397025","3013726","2014-07-03 10:13:44.638483+00","89905"
"24419348","3013726","2014-07-04 10:59:30.327818+00","89905"
"24439568","3013726","2014-07-05 13:07:04.983393+00","89905"
"24461411","3013726","2014-07-06 12:13:57.492625+00","89905"
"24478983","3013726","2014-07-06 19:35:11.691359+00","113866"
"24478983","3013726","2014-07-06 19:35:11.691359+00","113834"
"24478983","3013726","2014-07-06 19:35:11.691359+00","113848"
"24478983","3013726","2014-07-06 19:35:11.691359+00","113871"
"24478983","3013726","2014-07-06 19:35:11.691359+00","113760"
"24489998","3013726","2014-07-07 15:25:41.268586+00","89905"
"24504139","3013726","2014-07-08 11:07:38.296853+00","89905"
"24504139","3013726","2014-07-08 11:07:38.296853+00","89906"
"24529600","3013726","2014-07-09 15:52:08.729575+00","89905"
"24592940","3013726","2014-07-12 13:50:13.841115+00","89905"
"24616818","3013726","2014-07-13 12:30:44.482853+00","89905"
"24642135","3013726","2014-07-14 12:27:36.127552+00","89905"
"24663734","3013726","2014-07-15 14:00:18.225857+00","89905"
"24686388","3013726","2014-07-16 15:56:47.972065+00","89905"
"24705194","3013726","2014-07-17 15:15:24.916431+00","89905"
"24742261","3013726","2014-07-18 20:42:49.336946+00","89905"
"24756238","3013726","2014-07-19 15:59:33.406881+00","89905"
"24756238","3013726","2014-07-19 15:59:33.406881+00","89906"
"24800492","3013726","2014-07-21 11:53:11.734892+00","89905"
"24822044","3013726","2014-07-22 13:57:13.124348+00","89905"
"24822044","3013726","2014-07-22 13:57:13.124348+00","89906"
"24849591","3013726","2014-07-23 18:04:46.627006+00","89905"
"24861106","3013726","2014-07-24 13:27:38.701255+00","89905"
"24929736","3013726","2014-07-27 10:38:45.418068+00","89905"
"24959244","3013726","2014-07-28 12:41:42.316202+00","89905"
"24978479","3013726","2014-07-29 18:58:13.155564+00","89905"
"24988817","3013726","2014-07-30 14:06:42.745806+00","89906"
"24988817","3013726","2014-07-30 14:06:42.745806+00","89905"
"25132756","3013726","2014-08-05 15:28:28.790185+00","89905"
"25169641","3013726","2014-08-07 12:59:27.301971+00","89905"
"25199423","3013726","2014-08-08 16:32:08.589095+00","89905"
"25199423","3013726","2014-08-08 16:32:08.589095+00","89906"
"25236612","3013726","2014-08-09 21:48:20.862805+00","1904033"
"25236612","3013726","2014-08-09 21:48:20.862805+00","6174"
"25244362","3013726","2014-08-10 13:14:33.56891+00","6174"
"25244362","3013726","2014-08-10 13:14:33.56891+00","1904033"
"25268560","3013726","2014-08-11 12:22:18.939503+00","6174"
"25268560","3013726","2014-08-11 12:22:18.939503+00","1904033"
"25292615","3013726","2014-08-12 14:58:45.203344+00","6174"
"25292615","3013726","2014-08-12 14:58:45.203344+00","1904033"
"25311730","3013726","2014-08-13 14:14:08.27484+00","6154"
"25311730","3013726","2014-08-13 14:14:08.27484+00","6153"
"25311730","3013726","2014-08-13 14:14:08.27484+00","1904033"
"25311730","3013726","2014-08-13 14:14:08.27484+00","6174"
"25344501","3013726","2014-08-14 20:15:33.666886+00","1904033"
"25344501","3013726","2014-08-14 20:15:33.666886+00","6174"
"25363442","3013726","2014-08-15 17:26:38.633304+00","1904033"
"25363442","3013726","2014-08-15 17:26:38.633304+00","6154"
"25405288","3013726","2014-08-17 12:26:49.289697+00","1904033"
"25438860","3013726","2014-08-18 16:46:21.752785+00","6174"
"25438860","3013726","2014-08-18 16:46:21.752785+00","1904033"
"25438860","3013726","2014-08-18 16:46:21.752785+00","6154"
"25466710","3013726","2014-08-19 21:06:43.474283+00","1904033"
"25466710","3013726","2014-08-19 21:06:43.474283+00","6154"
"25502879","3013726","2014-08-21 17:25:58.316552+00","1904033"
"25516776","3013726","2014-08-22 12:25:25.387576+00","6174"
"25516776","3013726","2014-08-22 12:25:25.387576+00","1904033"
"25516776","3013726","2014-08-22 12:25:25.387576+00","6154"
"25550785","3013726","2014-08-23 15:19:30.343828+00","1904033"
"25550785","3013726","2014-08-23 15:19:30.343828+00","6154"
"25587835","3013726","2014-08-24 18:06:54.158206+00","1904033"
"25587835","3013726","2014-08-24 18:06:54.158206+00","6154"
"25646613","3013726","2014-08-27 16:14:36.748891+00","1904033"
"25741376","3013726","2014-08-31 13:13:20.100485+00","1904033"
"25792903","3013726","2014-09-02 12:50:51.689773+00","1904033"
"25826893","3013726","2014-09-03 19:12:44.764618+00","1904033"
"25859439","3013726","2014-09-05 12:05:12.023212+00","89905"
"25903322","3013726","2014-09-06 17:20:56.217599+00","1904033"
"25936038","3013726","2014-09-07 17:24:45.635578+00","1904033"
"25974585","3013726","2014-09-09 15:09:30.689927+00","1904033"
"25999527","3013726","2014-09-10 16:54:25.50377+00","1904033"
"26061194","3013726","2014-09-12 21:00:53.554605+00","1904033"
"26101804","3013726","2014-09-14 12:39:23.037968+00","1904033"
"26132578","3013726","2014-09-15 13:59:10.198708+00","1904033"
"26238548","3013726","2014-09-19 18:21:50.879869+00","3090"
"26238548","3013726","2014-09-19 18:21:50.879869+00","3160"
"26238548","3013726","2014-09-19 18:21:50.879869+00","3120"
"26238548","3013726","2014-09-19 18:21:50.879869+00","3139"
"26238548","3013726","2014-09-19 18:21:50.879869+00","61415"
"26284128","3013726","2014-09-21 12:25:13.95449+00","1904033"
"26376056","3013726","2014-09-24 21:03:09.875248+00","3120"
"26376056","3013726","2014-09-24 21:03:09.875248+00","3087"
"26376056","3013726","2014-09-24 21:03:09.875248+00","61415"
"26376056","3013726","2014-09-24 21:03:09.875248+00","3139"
"26376056","3013726","2014-09-24 21:03:09.875248+00","3167"
"26400688","3013726","2014-09-25 20:45:24.804511+00","1904033"
"26425913","3013726","2014-09-26 18:34:49.832504+00","3139"
"26425913","3013726","2014-09-26 18:34:49.832504+00","3087"
"26425913","3013726","2014-09-26 18:34:49.832504+00","61415"
"26425913","3013726","2014-09-26 18:34:49.832504+00","3161"
"26447008","3013726","2014-09-27 15:55:17.621141+00","3585060"
"26447008","3013726","2014-09-27 15:55:17.621141+00","3585061"
"26515729","3013726","2014-09-29 19:48:10.867318+00","1904033"
"26527135","3013726","2014-09-30 15:10:14.438999+00","1904033"
"26569372","3013726","2014-10-02 13:52:10.030586+00","3585060"
"26569372","3013726","2014-10-02 13:52:10.030586+00","3585061"
"26595964","3013726","2014-10-03 13:55:52.073909+00","3585060"
"26636455","3013726","2014-10-04 16:40:18.97262+00","1904033"
"26680428","3013726","2014-10-05 20:19:04.283068+00","34530"
"26680428","3013726","2014-10-05 20:19:04.283068+00","839530"
"26680428","3013726","2014-10-05 20:19:04.283068+00","34535"
"26680428","3013726","2014-10-05 20:19:04.283068+00","34579"
"26698369","3013726","2014-10-06 17:55:38.777435+00","3585060"
"26719259","3013726","2014-10-07 17:29:35.376094+00","3120"
"26719259","3013726","2014-10-07 17:29:35.376094+00","3161"
"26719259","3013726","2014-10-07 17:29:35.376094+00","3090"
"26719259","3013726","2014-10-07 17:29:35.376094+00","61415"
"26719259","3013726","2014-10-07 17:29:35.376094+00","3139"
"26743448","3013726","2014-10-08 18:02:47.247461+00","3585061"
"26743448","3013726","2014-10-08 18:02:47.247461+00","3585060"
"26755559","3013726","2014-10-09 12:42:35.87289+00","3120"
"26755559","3013726","2014-10-09 12:42:35.87289+00","3168"
"26755559","3013726","2014-10-09 12:42:35.87289+00","3090"
"26755559","3013726","2014-10-09 12:42:35.87289+00","61415"
"26755559","3013726","2014-10-09 12:42:35.87289+00","3139"
"26804087","3013726","2014-10-10 20:36:45.23532+00","1904033"
"26876502","3013726","2014-10-13 11:56:08.204201+00","3120"
"26876502","3013726","2014-10-13 11:56:08.204201+00","3139"
"26876502","3013726","2014-10-13 11:56:08.204201+00","3139"
"26876502","3013726","2014-10-13 11:56:08.204201+00","3168"
"26876502","3013726","2014-10-13 11:56:08.204201+00","3090"
"26876502","3013726","2014-10-13 11:56:08.204201+00","61415"
"26917441","3013726","2014-10-14 21:16:17.907228+00","1904033"
"26917441","3013726","2014-10-14 21:16:17.907228+00","6154"
"26949495","3013726","2014-10-16 12:47:10.668774+00","1904033"
"26964559","3013726","2014-10-16 19:09:42.153708+00","6174"
"26964559","3013726","2014-10-16 19:09:42.153708+00","6154"
"26964559","3013726","2014-10-16 19:09:42.153708+00","1900975"
"27027164","3013726","2014-10-18 18:39:37.991575+00","3585060"
"27027164","3013726","2014-10-18 18:39:37.991575+00","3585061"
"27027164","3013726","2014-10-18 18:39:37.991575+00","89943"
"27044433","3013726","2014-10-19 13:53:52.519575+00","1904033"
"27073125","3013726","2014-10-20 12:57:03.585056+00","1904033"
"27110920","3013726","2014-10-21 19:05:02.614947+00","1904033"
"27120856","3013726","2014-10-22 12:45:43.644992+00","1904033"
"27155273","3013726","2014-10-23 16:52:03.000641+00","1904033"
"27181237","3013726","2014-10-24 16:01:40.161408+00","6174"
"27181237","3013726","2014-10-24 16:01:40.161408+00","1904033"
"27209301","3013726","2014-10-25 14:10:33.315941+00","1904033"
"27249348","3013726","2014-10-26 15:43:22.784661+00","1904033"
"27271328","3013726","2014-10-27 11:58:17.319674+00","3585061"
"27271328","3013726","2014-10-27 11:58:17.319674+00","3585060"
"27288493","3013726","2014-10-27 20:18:32.806605+00","1904033"
"27319614","3013726","2014-10-29 12:49:30.119427+00","1904033"
"27344664","3013726","2014-10-30 12:24:15.569785+00","3120"
"27344664","3013726","2014-10-30 12:24:15.569785+00","3168"
"27344664","3013726","2014-10-30 12:24:15.569785+00","3094"
"27344664","3013726","2014-10-30 12:24:15.569785+00","61415"
"27344664","3013726","2014-10-30 12:24:15.569785+00","3139"
"27476828","3013726","2014-11-02 20:13:14.230874+00","1904033"
"27495601","3013726","2014-11-03 17:31:10.346397+00","61415"
"27495601","3013726","2014-11-03 17:31:10.346397+00","3087"
"27495601","3013726","2014-11-03 17:31:10.346397+00","3163"
"27495601","3013726","2014-11-03 17:31:10.346397+00","3139"
"27495601","3013726","2014-11-03 17:31:10.346397+00","3068"
"27538960","3013726","2014-11-05 15:10:41.317985+00","1904033"
"27576459","3013726","2014-11-06 19:11:46.371112+00","3168"
"27576459","3013726","2014-11-06 19:11:46.371112+00","3139"
